Frequency,Monetary,Recency,R_score,F_score,M_score,RFM_Score,Segment,Churn
30,16345.38,1,5,5,5,555,Champions,0
1,298.11,263,1,2,2,122,Lost Customers,1
2,1992.1100000000001,52,3,3,4,334,Loyal Customers,0
1,184.4,23,4,2,1,421,New  Customers,0
6,2474.33,9,5,5,5,555,Champions,0
1,239.41,43,3,2,1,321,Lost Customers,1
7,3155.83,16,4,5,5,455,Champions,0
7,5739.46,6,5,5,5,555,Champions,0
15,4726.8,29,4,5,5,455,Champions,0
2,290.40000000000003,357,1,3,2,132,At Risk,0
4,740.9399999999999,126,2,4,3,243,At Risk,0
1,200.47,136,2,2,1,221,Lost Customers,1
1,283.12,141,2,2,2,222,Lost Customers,1
2,765.34,131,2,3,3,233,At Risk,0
8,2285.71,37,3,5,5,355,Loyal Customers,0
1,338.95,235,1,2,2,122,Lost Customers,1
1,154.95,260,1,2,1,121,Lost Customers,1
4,2534.64,16,4,4,5,445,Champions,0
1,417.95,252,1,2,2,122,Lost Customers,1
4,1824.37,29,4,4,4,444,Champions,0
3,798.74,34,3,4,3,343,Loyal Customers,0
2,885.19,168,2,3,3,233,At Risk,0
9,1823.52,2,5,5,4,554,Champions,0
17,10504.49,3,5,5,5,555,Champions,0
2,152.4,184,1,3,1,131,At Risk,0
2,263.33,187,1,3,2,132,At Risk,0
1,137.45,169,2,2,1,221,Lost Customers,1
2,385.1,10,5,3,2,532,Loyal Customers,0
1,522.91,44,3,2,3,323,Lost Customers,1
1,153.0,320,1,2,1,121,Lost Customers,1
1,326.4,200,1,2,2,122,Lost Customers,1
11,5655.99,22,4,5,5,455,Champions,0
1,139.35,231,1,2,1,121,Lost Customers,1
15,5396.04,37,3,5,5,355,Loyal Customers,0
4,1195.94,25,4,4,4,444,Champions,0
4,2424.04,95,2,4,5,245,At Risk,0
6,3276.4000000000005,126,2,5,5,255,At Risk,0
3,1033.0,70,3,4,4,344,Loyal Customers,0
11,3439.08,15,4,5,5,455,Champions,0
1,1060.25,14,4,2,4,424,New  Customers,0
3,2876.01,3,5,4,5,545,Champions,0
13,5298.4800000000005,2,5,5,5,555,Champions,0
4,1240.11,78,2,4,4,244,At Risk,0
1,303.97,372,1,2,2,122,Lost Customers,1
2,692.19,38,3,3,3,333,Loyal Customers,0
3,700.63,53,3,4,3,343,Loyal Customers,0
19,13110.02,1,5,5,5,555,Champions,0
3,377.44,8,5,4,2,542,Loyal Customers,0
2,168.24,8,5,3,1,531,Loyal Customers,0
4,1879.05,18,4,4,4,444,Champions,0
7,2791.35,11,5,5,5,555,Champions,0
2,355.11,112,2,3,2,232,At Risk,0
6,2322.4,3,5,5,5,555,Champions,0
1,110.25,239,1,2,1,121,Lost Customers,1
1,71.4,112,2,2,1,221,Lost Customers,1
2,674.52,177,2,3,3,233,At Risk,0
9,1710.45,4,5,5,4,554,Champions,0
1,80.64,358,1,2,1,121,Lost Customers,1
5,1664.65,0,5,4,4,544,Champions,0
30,5593.39,0,5,5,5,555,Champions,0
8,3408.2000000000003,18,4,5,5,455,Champions,0
3,819.96,16,4,4,3,443,Loyal Customers,0
2,287.59,21,4,3,2,432,Loyal Customers,0
1,712.78,32,4,2,3,423,New  Customers,0
1,15.0,262,1,2,1,121,Lost Customers,1
2,772.55,50,3,3,3,333,Loyal Customers,0
3,367.63,158,2,4,2,242,At Risk,0
1,271.2,14,4,2,2,422,New  Customers,0
3,2081.9,7,5,4,5,545,Champions,0
10,3957.43,12,5,5,5,555,Champions,0
5,1143.27,198,1,4,4,144,At Risk,0
2,245.81,56,3,3,1,331,Loyal Customers,0
2,173.45,10,5,3,1,531,Loyal Customers,0
4,1213.73,96,2,4,4,244,At Risk,0
1,56.4,254,1,2,1,121,Lost Customers,1
3,647.56,24,4,4,3,443,Loyal Customers,0
3,650.32,20,4,4,3,443,Loyal Customers,0
2,188.02,158,2,3,1,231,At Risk,0
2,283.47,71,3,3,2,332,Loyal Customers,0
1,131.94,52,3,2,1,321,Lost Customers,1
2,266.85,84,2,3,2,232,At Risk,0
4,1817.54,152,2,4,4,244,At Risk,0
2,1117.9,73,2,3,4,234,At Risk,0
1,225.9,280,1,2,1,121,Lost Customers,1
14,1964.3,26,4,5,4,454,Champions,0
1,106.1,29,4,2,1,421,New  Customers,0
1,300.34,24,4,2,2,422,New  Customers,0
2,342.83,179,1,3,2,132,At Risk,0
4,690.0,39,3,4,3,343,Loyal Customers,0
3,780.43,21,4,4,3,443,Loyal Customers,0
10,3039.17,21,4,5,5,455,Champions,0
9,1187.21,36,3,5,4,354,Loyal Customers,0
3,1285.04,81,2,4,4,244,At Risk,0
1,512.31,73,2,2,3,223,Lost Customers,1
1,546.04,10,5,2,3,523,New  Customers,0
12,5411.91,15,4,5,5,455,Champions,0
39,7761.82,3,5,5,5,555,Champions,0
4,699.81,12,5,4,3,543,Loyal Customers,0
5,1698.07,13,4,4,4,444,Champions,0
4,36.56,36,3,4,1,341,Loyal Customers,0
3,387.68,3,5,4,2,542,Loyal Customers,0
7,3704.87,71,3,5,5,355,Loyal Customers,0
1,298.4,50,3,2,2,322,Lost Customers,1
5,1987.33,4,5,4,4,544,Champions,0
4,1820.09,22,4,4,4,444,Champions,0
1,889.24,298,1,2,3,123,Lost Customers,1
3,398.7,1,5,4,2,542,Loyal Customers,0
1,35.400000000000006,32,4,2,1,421,New  Customers,0
1,155.37,49,3,2,1,321,Lost Customers,1
3,342.24,2,5,4,2,542,Loyal Customers,0
1,110.21000000000001,46,3,2,1,321,Lost Customers,1
8,1541.23,41,3,5,4,354,Loyal Customers,0
5,2720.8,26,4,4,5,445,Champions,0
1,318.15,41,3,2,2,322,Lost Customers,1
124,40519.84,1,5,5,5,555,Champions,0
1,205.48,302,1,2,1,121,Lost Customers,1
1,51.559999999999995,106,2,2,1,221,Lost Customers,1
1,2033.1,84,2,2,4,224,Lost Customers,1
9,901.1999999999999,80,2,5,3,253,At Risk,0
4,605.8000000000001,217,1,4,3,143,At Risk,0
34,5391.21,371,1,5,5,155,At Risk,0
2,114.34,11,5,3,1,531,Loyal Customers,0
2,311.26,184,1,3,2,132,At Risk,0
1,208.97,372,1,2,1,121,Lost Customers,1
4,1418.03,1,5,4,4,544,Champions,0
23,26879.04,3,5,5,5,555,Champions,0
12,5140.66,5,5,5,5,555,Champions,0
1,141.92000000000002,304,1,2,1,121,Lost Customers,1
1,226.45000000000002,368,1,2,1,121,Lost Customers,1
8,2097.88,2,5,5,5,555,Champions,0
1,330.9,323,1,2,2,122,Lost Customers,1
6,3160.0,58,3,5,5,355,Loyal Customers,0
3,554.85,12,5,4,3,543,Loyal Customers,0
20,10526.32,30,4,5,5,455,Champions,0
1,329.65,142,2,2,2,222,Lost Customers,1
6,1157.8700000000001,29,4,5,4,454,Champions,0
5,428.18,106,2,4,2,242,At Risk,0
12,1865.89,1,5,5,4,554,Champions,0
1,155.9,204,1,2,1,121,Lost Customers,1
5,1848.96,79,2,4,4,244,At Risk,0
6,683.46,184,1,5,3,153,At Risk,0
1,237.61,169,2,2,1,221,Lost Customers,1
1,379.45,43,3,2,2,322,Lost Customers,1
1,178.51999999999998,173,2,2,1,221,Lost Customers,1
1,458.92,364,1,2,2,122,Lost Customers,1
1,133.35000000000002,303,1,2,1,121,Lost Customers,1
4,664.34,2,5,4,3,543,Loyal Customers,0
4,695.0699999999999,3,5,4,3,543,Loyal Customers,0
1,156.34,11,5,2,1,521,New  Customers,0
3,869.28,31,4,4,3,443,Loyal Customers,0
1,111.35,128,2,2,1,221,Lost Customers,1
8,716.0,20,4,5,3,453,Loyal Customers,0
2,201.37,211,1,3,1,131,At Risk,0
2,586.89,322,1,3,3,133,At Risk,0
1,203.85999999999999,161,2,2,1,221,Lost Customers,1
3,244.1,55,3,4,1,341,Loyal Customers,0
1,107.21,224,1,2,1,121,Lost Customers,1
8,1118.96,71,3,5,4,354,Loyal Customers,0
1,95.45,43,3,2,1,321,Lost Customers,1
1,256.32,22,4,2,2,422,New  Customers,0
3,541.8100000000001,172,2,4,3,243,At Risk,0
2,152.06,84,2,3,1,231,At Risk,0
1,154.55,158,2,2,1,221,Lost Customers,1
2,112.19999999999999,189,1,3,1,131,At Risk,0
1,110.38,28,4,2,1,421,New  Customers,0
1,181.07,20,4,2,1,421,New  Customers,0
4,798.99,70,3,4,3,343,Loyal Customers,0
1,72.9,246,1,2,1,121,Lost Customers,1
1,232.03,373,1,2,1,121,Lost Customers,1
1,366.23,8,5,2,2,522,New  Customers,0
5,310.06,309,1,4,2,142,At Risk,0
2,408.65,58,3,3,2,332,Loyal Customers,0
1,329.36,3,5,2,2,522,New  Customers,0
3,335.03,44,3,4,2,342,Loyal Customers,0
1,1304.04,87,2,2,4,224,Lost Customers,1
17,4119.5,3,5,5,5,555,Champions,0
4,820.23,63,3,4,3,343,Loyal Customers,0
1,207.50000000000003,281,1,2,1,121,Lost Customers,1
7,2962.5,11,5,5,5,555,Champions,0
1,244.08,372,1,2,1,121,Lost Customers,1
2,397.29,132,2,3,2,232,At Risk,0
2,212.54,44,3,3,1,331,Loyal Customers,0
4,843.0,10,5,4,3,543,Loyal Customers,0
5,1740.48,35,3,4,4,344,Loyal Customers,0
2,408.36,133,2,3,2,232,At Risk,0
3,1331.57,28,4,4,4,444,Champions,0
2,704.25,51,3,3,3,333,Loyal Customers,0
2,145.79,137,2,3,1,231,At Risk,0
1,380.13,4,5,2,2,522,New  Customers,0
7,4301.22,8,5,5,5,555,Champions,0
1,99.14,159,2,2,1,221,Lost Customers,1
10,4020.04,48,3,5,5,355,Loyal Customers,0
1,304.56,130,2,2,2,222,Lost Customers,1
1,77.50000000000001,7,5,2,1,521,New  Customers,0
2,149.57999999999998,232,1,3,1,131,At Risk,0
1,176.68,36,3,2,1,321,Lost Customers,1
1,358.56000000000006,146,2,2,2,222,Lost Customers,1
45,58510.48,0,5,5,5,555,Champions,0
3,482.2,71,3,4,2,342,Loyal Customers,0
3,1008.5400000000001,39,3,4,4,344,Loyal Customers,0
12,2314.13,4,5,5,5,555,Champions,0
4,557.3,198,1,4,3,143,At Risk,0
1,12.75,248,1,2,1,121,Lost Customers,1
1,111.68,65,3,2,1,321,Lost Customers,1
1,508.4599999999999,116,2,2,3,223,Lost Customers,1
1,73.78,170,2,2,1,221,Lost Customers,1
39,1296.44,20,4,5,4,454,Champions,0
1,102.41,141,2,2,1,221,Lost Customers,1
2,463.21,31,4,3,2,432,Loyal Customers,0
14,2599.19,37,3,5,5,355,Loyal Customers,0
5,1098.43,37,3,4,4,344,Loyal Customers,0
1,112.27,371,1,2,1,121,Lost Customers,1
1,265.1,373,1,2,2,122,Lost Customers,1
2,228.2,165,2,3,1,231,At Risk,0
1,562.79,210,1,2,3,123,Lost Customers,1
1,135.19,241,1,2,1,121,Lost Customers,1
1,337.04,51,3,2,2,322,Lost Customers,1
3,703.99,24,4,4,3,443,Loyal Customers,0
13,4483.26,14,4,5,5,455,Champions,0
1,321.79,371,1,2,2,122,Lost Customers,1
1,288.14,28,4,2,2,422,New  Customers,0
1,300.91999999999996,364,1,2,2,122,Lost Customers,1
4,732.41,35,3,4,3,343,Loyal Customers,0
3,811.45,165,2,4,3,243,At Risk,0
1,152.68,144,2,2,1,221,Lost Customers,1
1,631.35,21,4,2,3,423,New  Customers,0
1,20.8,55,3,2,1,321,Lost Customers,1
1,198.57,184,1,2,1,121,Lost Customers,1
7,201.12,11,5,5,1,551,Loyal Customers,0
3,630.84,236,1,4,3,143,At Risk,0
2,93.35,224,1,3,1,131,At Risk,0
4,674.89,121,2,4,3,243,At Risk,0
1,76.1,281,1,2,1,121,Lost Customers,1
8,1962.46,73,2,5,4,254,At Risk,0
2,380.39,36,3,3,2,332,Loyal Customers,0
2,415.13,11,5,3,2,532,Loyal Customers,0
1,157.92,361,1,2,1,121,Lost Customers,1
2,226.47,3,5,3,1,531,Loyal Customers,0
1,444.68,22,4,2,2,422,New  Customers,0
9,2116.19,69,3,5,5,355,Loyal Customers,0
1,247.39,234,1,2,1,121,Lost Customers,1
1,174.8,256,1,2,1,121,Lost Customers,1
1,102.78999999999999,372,1,2,1,121,Lost Customers,1
2,187.29,154,2,3,1,231,At Risk,0
1,162.22,27,4,2,1,421,New  Customers,0
1,120.03,3,5,2,1,521,New  Customers,0
5,1477.66,31,4,4,4,444,Champions,0
3,523.0,80,2,4,3,243,At Risk,0
2,122.14,107,2,3,1,231,At Risk,0
1,38.45,51,3,2,1,321,Lost Customers,1
1,612.72,35,3,2,3,323,Lost Customers,1
2,389.78,152,2,3,2,232,At Risk,0
1,115.31,98,2,2,1,221,Lost Customers,1
2,230.64999999999998,3,5,3,1,531,Loyal Customers,0
1,73.5,333,1,2,1,121,Lost Customers,1
1,93.82000000000001,64,3,2,1,321,Lost Customers,1
2,418.68,21,4,3,2,432,Loyal Customers,0
3,713.89,35,3,4,3,343,Loyal Customers,0
3,403.12,31,4,4,2,442,Loyal Customers,0
6,70.02,153,2,5,1,251,At Risk,0
2,357.20000000000005,18,4,3,2,432,Loyal Customers,0
21,4097.37,11,5,5,5,555,Champions,0
1,165.04999999999998,53,3,2,1,321,Lost Customers,1
3,529.29,24,4,4,3,443,Loyal Customers,0
10,2088.6,3,5,5,5,555,Champions,0
1,178.34,44,3,2,1,321,Lost Customers,1
2,172.29000000000002,202,1,3,1,131,At Risk,0
1,74.4,358,1,2,1,121,Lost Customers,1
1,300.02,70,3,2,2,322,Lost Customers,1
10,6761.34,6,5,5,5,555,Champions,0
1,363.65,287,1,2,2,122,Lost Customers,1
1,170.16,9,5,2,1,521,New  Customers,0
3,306.46,22,4,4,2,442,Loyal Customers,0
10,2119.41,21,4,5,5,455,Champions,0
3,720.52,172,2,4,3,243,At Risk,0
2,814.0,132,2,3,3,233,At Risk,0
14,2392.83,5,5,5,5,555,Champions,0
1,318.0,74,2,2,2,222,Lost Customers,1
1,396.33,39,3,2,2,322,Lost Customers,1
1,101.69999999999999,288,1,2,1,121,Lost Customers,1
5,2009.24,25,4,4,4,444,Champions,0
2,453.0,257,1,3,2,132,At Risk,0
1,247.44,185,1,2,1,121,Lost Customers,1
12,3859.82,113,2,5,5,255,At Risk,0
1,489.6,373,1,2,3,123,Lost Customers,1
10,2611.75,22,4,5,5,455,Champions,0
11,2584.41,7,5,5,5,555,Champions,0
2,336.13,216,1,3,2,132,At Risk,0
4,3613.15,44,3,4,5,345,Loyal Customers,0
2,1231.5,18,4,3,4,434,Loyal Customers,0
3,343.45,35,3,4,2,342,Loyal Customers,0
1,680.84,25,4,2,3,423,New  Customers,0
1,90.47999999999999,15,4,2,1,421,New  Customers,0
2,689.95,329,1,3,3,133,At Risk,0
1,101.34,273,1,2,1,121,Lost Customers,1
2,4055.7199999999993,97,2,3,5,235,At Risk,0
1,166.03,60,3,2,1,321,Lost Customers,1
11,9068.26,1,5,5,5,555,Champions,0
4,2106.52,92,2,4,5,245,At Risk,0
7,3017.3,81,2,5,5,255,At Risk,0
2,580.0500000000001,312,1,3,3,133,At Risk,0
3,849.06,11,5,4,3,543,Loyal Customers,0
6,2662.4,7,5,5,5,555,Champions,0
1,168.31,126,2,2,1,221,Lost Customers,1
2,222.4,10,5,3,1,531,Loyal Customers,0
60,259657.3,0,5,5,5,555,Champions,0
1,754.64,36,3,2,3,323,Lost Customers,1
1,113.48000000000002,37,3,2,1,321,Lost Customers,1
1,421.9,329,1,2,2,122,Lost Customers,1
1,271.0,253,1,2,2,122,Lost Customers,1
26,8004.92,1,5,5,5,555,Champions,0
1,198.8,19,4,2,1,421,New  Customers,0
2,352.69,11,5,3,2,532,Loyal Customers,0
1,76.32000000000001,368,1,2,1,121,Lost Customers,1
1,220.1,289,1,2,1,121,Lost Customers,1
8,1403.1100000000001,67,3,5,4,354,Loyal Customers,0
1,315.65,25,4,2,2,422,New  Customers,0
26,5625.08,10,5,5,5,555,Champions,0
1,180.7,367,1,2,1,121,Lost Customers,1
1,111.15,213,1,2,1,121,Lost Customers,1
2,653.3,148,2,3,3,233,At Risk,0
6,1793.06,7,5,5,4,554,Champions,0
2,574.4399999999999,23,4,3,3,433,Loyal Customers,0
4,1131.75,29,4,4,4,444,Champions,0
1,200.92000000000002,60,3,2,1,321,Lost Customers,1
3,347.08,18,4,4,2,442,Loyal Customers,0
1,112.55000000000001,242,1,2,1,121,Lost Customers,1
3,1059.39,14,4,4,4,444,Champions,0
1,931.4999999999999,211,1,2,3,123,Lost Customers,1
5,681.9100000000001,28,4,4,3,443,Loyal Customers,0
3,784.33,62,3,4,3,343,Loyal Customers,0
1,152.65,294,1,2,1,121,Lost Customers,1
6,8438.34,17,4,5,5,455,Champions,0
2,1019.52,156,2,3,4,234,At Risk,0
2,1000.16,116,2,3,4,234,At Risk,0
12,2888.75,7,5,5,5,555,Champions,0
4,2861.55,12,5,4,5,545,Champions,0
2,160.35000000000002,140,2,3,1,231,At Risk,0
2,179.33999999999997,45,3,3,1,331,Loyal Customers,0
3,612.0799999999999,50,3,4,3,343,Loyal Customers,0
3,566.58,31,4,4,3,443,Loyal Customers,0
2,653.35,134,2,3,3,233,At Risk,0
2,399.19,2,5,3,2,532,Loyal Customers,0
3,371.62,74,2,4,2,242,At Risk,0
2,675.64,12,5,3,3,533,Loyal Customers,0
2,453.4,8,5,3,2,532,Loyal Customers,0
1,530.15,300,1,2,3,123,Lost Customers,1
2,638.0600000000001,56,3,3,3,333,Loyal Customers,0
5,1618.69,14,4,4,4,444,Champions,0
1,399.65000000000003,36,3,2,2,322,Lost Customers,1
1,302.46000000000004,176,2,2,2,222,Lost Customers,1
3,1384.8600000000001,22,4,4,4,444,Champions,0
6,1160.04,175,2,5,4,254,At Risk,0
1,202.65,60,3,2,1,321,Lost Customers,1
3,980.31,32,4,4,4,444,Champions,0
5,1231.31,58,3,4,4,344,Loyal Customers,0
20,7561.68,14,4,5,5,455,Champions,0
4,2106.84,86,2,4,5,245,At Risk,0
1,104.0,6,5,2,1,521,New  Customers,0
1,476.35,357,1,2,2,122,Lost Customers,1
6,1340.8700000000001,30,4,5,4,454,Champions,0
4,1590.81,128,2,4,4,244,At Risk,0
6,1793.17,8,5,5,4,554,Champions,0
6,1843.75,4,5,5,4,554,Champions,0
1,366.85,23,4,2,2,422,New  Customers,0
2,632.07,226,1,3,3,133,At Risk,0
1,49.8,14,4,2,1,421,New  Customers,0
1,304.25,248,1,2,2,122,Lost Customers,1
3,2001.04,14,4,4,4,444,Champions,0
2,1090.24,77,2,3,4,234,At Risk,0
2,284.46000000000004,191,1,3,2,132,At Risk,0
1,207.79999999999998,261,1,2,1,121,Lost Customers,1
1,957.97,71,3,2,4,324,Lost Customers,1
1,243.76,164,2,2,1,221,Lost Customers,1
1,973.8399999999999,81,2,2,4,224,Lost Customers,1
2,686.63,94,2,3,3,233,At Risk,0
17,5425.56,3,5,5,5,555,Champions,0
1,150.35,105,2,2,1,221,Lost Customers,1
3,1396.99,199,1,4,4,144,At Risk,0
1,160.42000000000002,156,2,2,1,221,Lost Customers,1
3,1975.35,70,3,4,4,344,Loyal Customers,0
2,517.36,35,3,3,3,333,Loyal Customers,0
1,139.10000000000002,28,4,2,1,421,New  Customers,0
6,2621.38,1,5,5,5,555,Champions,0
5,600.07,25,4,4,3,443,Loyal Customers,0
1,216.07,325,1,2,1,121,Lost Customers,1
1,232.48000000000002,236,1,2,1,121,Lost Customers,1
1,299.34000000000003,88,2,2,2,222,Lost Customers,1
1,481.75,30,4,2,2,422,New  Customers,0
2,621.75,28,4,3,3,433,Loyal Customers,0
2,641.92,210,1,3,3,133,At Risk,0
10,2069.77,2,5,5,5,555,Champions,0
1,305.28000000000003,226,1,2,2,122,Lost Customers,1
5,1041.61,21,4,4,4,444,Champions,0
1,443.0,92,2,2,2,222,Lost Customers,1
14,6484.54,4,5,5,5,555,Champions,0
1,158.95000000000002,263,1,2,1,121,Lost Customers,1
12,5504.96,2,5,5,5,555,Champions,0
11,5228.05,43,3,5,5,355,Loyal Customers,0
1,93.75,217,1,2,1,121,Lost Customers,1
2,779.9,56,3,3,3,333,Loyal Customers,0
20,7276.900000000001,11,5,5,5,555,Champions,0
7,2810.2000000000003,8,5,5,5,555,Champions,0
5,2071.77,191,1,4,5,145,At Risk,0
4,592.97,81,2,4,3,243,At Risk,0
1,440.0,325,1,2,2,122,Lost Customers,1
3,1796.48,71,3,4,4,344,Loyal Customers,0
6,882.24,29,4,5,3,453,Loyal Customers,0
5,987.1,2,5,4,4,544,Champions,0
5,1561.6100000000001,218,1,4,4,144,At Risk,0
1,422.58,45,3,2,2,322,Lost Customers,1
17,2073.09,9,5,5,5,555,Champions,0
4,2232.4900000000002,71,3,4,5,345,Loyal Customers,0
7,2567.06,6,5,5,5,555,Champions,0
2,596.1,23,4,3,3,433,Loyal Customers,0
2,804.02,122,2,3,3,233,At Risk,0
1,95.34,16,4,2,1,421,New  Customers,0
1,349.27,309,1,2,2,122,Lost Customers,1
1,4314.72,86,2,2,5,225,Lost Customers,1
2,518.27,50,3,3,3,333,Loyal Customers,0
1,103.3,88,2,2,1,221,Lost Customers,1
8,2337.63,38,3,5,5,355,Loyal Customers,0
3,2338.6000000000004,24,4,4,5,445,Champions,0
6,2628.35,172,2,5,5,255,At Risk,0
2,324.24,42,3,3,2,332,Loyal Customers,0
1,149.48,139,2,2,1,221,Lost Customers,1
3,1213.1599999999999,25,4,4,4,444,Champions,0
2,801.51,71,3,3,3,333,Loyal Customers,0
1,25.5,133,2,2,1,221,Lost Customers,1
1,168.6,365,1,2,1,121,Lost Customers,1
2,283.15,37,3,3,2,332,Loyal Customers,0
6,3078.58,2,5,5,5,555,Champions,0
3,204.0,1,5,4,1,541,Loyal Customers,0
1,175.92,29,4,2,1,421,New  Customers,0
1,335.86,43,3,2,2,322,Lost Customers,1
1,110.38,57,3,2,1,321,Lost Customers,1
1,173.9,73,2,2,1,221,Lost Customers,1
1,180.60000000000002,277,1,2,1,121,Lost Customers,1
1,80.82,180,1,2,1,121,Lost Customers,1
2,178.05,7,5,3,1,531,Loyal Customers,0
16,2045.53,3,5,5,4,554,Champions,0
3,1837.28,42,3,4,4,344,Loyal Customers,0
